#dtstart,2019-07-30 15:00:25.922
Time,VOLT,Event
16.006,0.315876,,
16.006,0.319539,,
16.007,0.32137,,
16.007,0.32137,,
16.008,0.319539,,
16.008,0.315876,,
16.008,0.314045,,
16.009,0.314045,,
16.009,0.312214,,
16.010,0.30672,,
16.010,0.304889,,
16.010,0.308552,,
16.011,0.314045,,
16.011,0.315876,,
16.012,0.317707,,
16.012,0.315876,,
16.012,0.308552,,
16.013,0.303058,,
16.013,0.301227,,
16.014,0.30672,,
16.014,0.312214,,
16.014,0.314045,,
16.015,0.315876,,
16.015,0.314045,,
16.016,0.310383,,
16.016,0.30672,,
16.016,0.30672,,
16.017,0.310383,,
16.017,0.312214,,
16.018,0.312214,,
16.018,0.314045,,
16.018,0.314045,,
16.019,0.314045,,
16.019,0.315876,,
16.020,0.317707,,
16.020,0.315876,,
16.020,0.312214,,
16.021,0.312214,,
16.021,0.314045,,
16.022,0.314045,,
16.022,0.315876,,
16.022,0.319539,,
16.023,0.32137,,
16.023,0.319539,,
16.024,0.319539,,
16.024,0.323201,,
16.024,0.325032,,
16.025,0.325032,,
16.025,0.323201,,
16.026,0.319539,,
16.026,0.314045,,
16.026,0.312214,,
16.027,0.317707,,
16.027,0.323201,,
16.028,0.325032,,
16.028,0.32137,,
16.028,0.317707,,
16.029,0.312214,,
16.029,0.310383,,
16.030,0.310383,,
16.030,0.314045,,
16.030,0.315876,,
16.031,0.314045,,
16.031,0.310383,,
16.032,0.308552,,
16.032,0.308552,,
16.032,0.312214,,
16.033,0.314045,,
16.033,0.312214,,
16.034,0.314045,,
16.034,0.317707,,
16.034,0.323201,,
16.035,0.319539,,
16.035,0.312214,,
16.036,0.30672,,
16.036,0.304889,,
16.036,0.30672,,
16.037,0.310383,,
16.037,0.312214,,
16.038,0.314045,,
16.038,0.314045,,
16.038,0.312214,,
16.039,0.315876,,
16.039,0.319539,,
16.040,0.319539,,
16.040,0.312214,,
16.040,0.308552,,
16.041,0.315876,,
16.041,0.323201,,
16.042,0.323201,,
16.042,0.32137,,
16.042,0.32137,,
16.043,0.323201,,
16.043,0.32137,,
16.044,0.319539,,
16.044,0.317707,,
16.044,0.315876,,
16.045,0.312214,,
16.045,0.30672,,
16.046,0.304889,,
16.046,0.303058,,
16.046,0.303058,,
16.047,0.301227,,
16.047,0.295733,,
16.048,0.295733,,
16.048,0.299396,,
16.048,0.297565,,
16.049,0.293902,,
16.049,0.299396,,
16.050,0.303058,,
16.050,0.303058,,
16.050,0.301227,,
16.051,0.303058,,
16.051,0.30672,,
16.052,0.310383,,
16.052,0.314045,,
16.052,0.319539,,
16.053,0.319539,,
16.053,0.317707,,
16.054,0.319539,,
16.054,0.325032,,
16.054,0.326863,,
16.055,0.325032,,
16.055,0.325032,,
16.056,0.328694,,
16.056,0.328694,,
16.056,0.326863,,
16.057,0.326863,,
16.057,0.326863,,
16.058,0.326863,,
16.058,0.325032,,
16.058,0.32137,,
16.059,0.315876,,
16.059,0.312214,,
16.060,0.308552,,
16.060,0.304889,,
16.060,0.303058,,
16.061,0.303058,,
16.061,0.303058,,
16.062,0.304889,,
16.062,0.308552,,
16.062,0.312214,,
16.063,0.315876,,
16.063,0.315876,,
16.064,0.315876,,
16.064,0.312214,,
16.064,0.310383,,
16.065,0.310383,,
16.065,0.314045,,
16.066,0.317707,,
16.066,0.32137,,
16.066,0.325032,,
16.067,0.326863,,
16.067,0.323201,,
16.068,0.32137,,
16.068,0.319539,,
16.068,0.319539,,
16.069,0.319539,,
16.069,0.323201,,
16.070,0.323201,,
16.070,0.323201,,
16.070,0.319539,,
16.071,0.317707,,
16.071,0.317707,,
16.072,0.317707,,
16.072,0.32137,,
16.072,0.326863,,
16.073,0.328694,,
16.073,0.326863,,
16.074,0.326863,,
16.074,0.326863,,
16.074,0.326863,,
16.075,0.328694,,
16.075,0.326863,,
16.076,0.323201,,
16.076,0.319539,,
16.076,0.317707,,
16.077,0.317707,,
16.077,0.317707,,
16.078,0.310383,,
16.078,0.303058,,
16.078,0.301227,,
16.079,0.303058,,
16.079,0.301227,,
16.080,0.295733,,
16.080,0.293902,,
16.080,0.293902,,
16.081,0.292071,,
16.081,0.292071,,
16.082,0.293902,,
16.082,0.292071,,
16.082,0.293902,,
16.083,0.297565,,
16.083,0.297565,,
16.084,0.297565,,
16.084,0.303058,,
16.084,0.308552,,
16.085,0.315876,,
16.085,0.323201,,
16.086,0.328694,,
16.086,0.325032,,
16.086,0.319539,,
16.087,0.319539,,
16.087,0.319539,,
16.088,0.317707,,
16.088,0.32137,,
16.088,0.325032,,
16.089,0.323201,,
16.089,0.319539,,
16.090,0.315876,,
16.090,0.317707,,
16.090,0.32137,,
16.091,0.32137,,
16.091,0.317707,,
16.092,0.314045,,
16.092,0.312214,,
16.092,0.314045,,
16.093,0.317707,,
16.093,0.32137,,
16.094,0.319539,,
16.094,0.315876,,
16.094,0.312214,,
16.095,0.310383,,
16.095,0.310383,,
16.096,0.308552,,
16.096,0.30672,,
16.096,0.299396,,
16.097,0.293902,,
16.097,0.293902,,
16.098,0.297565,,
16.098,0.299396,,
16.098,0.299396,,
16.099,0.299396,,
16.099,0.303058,,
16.100,0.303058,,
16.100,0.30672,,
16.100,0.315876,,
16.101,0.319539,,
16.101,0.319539,,
16.102,0.319539,,
16.102,0.317707,,
16.102,0.315876,,
16.103,0.317707,,
16.103,0.32137,,
16.104,0.323201,,
16.104,0.319539,,
16.104,0.315876,,
16.105,0.315876,,
16.105,0.315876,,
16.106,0.319539,,
16.106,0.32137,,
16.106,0.323201,,
16.107,0.32137,,
16.107,0.319539,,
16.108,0.319539,,
16.108,0.323201,,
16.108,0.325032,,
16.109,0.325032,,
16.109,0.326863,,
16.110,0.328694,,
16.110,0.328694,,
16.110,0.323201,,
16.111,0.319539,,
16.111,0.315876,,
16.112,0.314045,,
16.112,0.312214,,
16.112,0.30672,,
16.113,0.304889,,
16.113,0.303058,,
16.114,0.304889,,
16.114,0.303058,,
16.114,0.297565,,
16.115,0.295733,,
16.115,0.301227,,
16.116,0.30672,,
16.116,0.30672,,
16.116,0.30672,,
16.117,0.314045,,
16.117,0.319539,,
16.118,0.326863,,
16.118,0.334188,,
16.118,0.341513,,
16.119,0.347006,,
16.119,0.3525,,
16.120,0.357993,,
16.120,0.361655,,
16.120,0.361655,,
16.121,0.357993,,
16.121,0.359824,,
16.122,0.365318,,
16.122,0.367149,,
16.122,0.361655,,
16.123,0.3525,,
16.123,0.345175,,
16.124,0.336019,,
16.124,0.325032,,
16.124,0.312214,,
16.125,0.299396,,
16.125,0.286578,,
16.126,0.270097,,
16.126,0.255448,,
16.126,0.24263,,
16.127,0.231643,,
16.127,0.220656,,
16.128,0.213331,,
16.128,0.207837,,
16.128,0.202344,,
16.129,0.204175,,
16.129,0.213331,,
16.130,0.224318,,
16.130,0.237136,,
16.130,0.246292,,
16.131,0.255448,,
16.131,0.266435,,
16.132,0.281084,,
16.132,0.304889,,
16.132,0.328694,,
16.133,0.341513,,
16.133,0.350668,,
16.134,0.361655,,
16.134,0.372642,,
16.134,0.381798,,
16.135,0.387292,,
16.135,0.390954,,
16.136,0.390954,,
16.136,0.389123,,
16.136,0.390954,,
16.137,0.394616,,
16.137,0.392785,,
16.138,0.385461,,
16.138,0.378136,,
16.138,0.376305,,
16.139,0.374474,,
16.139,0.372642,,
16.140,0.372642,,
16.140,0.370811,,
16.140,0.361655,,
16.141,0.354331,,
16.141,0.348837,,
16.142,0.345175,,
16.142,0.339681,,
16.142,0.330526,,
16.143,0.323201,,
16.143,0.314045,,
16.144,0.304889,,
16.144,0.293902,,
16.144,0.284746,,
16.145,0.277422,,
16.145,0.270097,,
16.146,0.260941,,
16.146,0.251785,,
16.146,0.244461,,
16.147,0.240798,,
16.147,0.237136,,
16.148,0.237136,,
16.148,0.238967,,
16.148,0.240798,,
16.149,0.244461,,
16.149,0.248123,,
16.150,0.253617,,
16.150,0.264604,,
16.150,0.277422,,
16.151,0.286578,,
16.151,0.29024,,
16.152,0.297565,,
16.152,0.30672,,
16.152,0.315876,,
16.153,0.323201,,
16.153,0.330526,,
16.154,0.332357,,
16.154,0.332357,,
16.154,0.332357,,
16.155,0.33785,,
16.155,0.341513,,
16.156,0.341513,,
16.156,0.339681,,
16.156,0.339681,,
16.157,0.343344,,
16.157,0.348837,,
16.158,0.354331,,
16.158,0.357993,,
16.158,0.359824,,
16.159,0.357993,,
16.159,0.356162,,
16.160,0.3525,,
16.160,0.350668,,
16.160,0.347006,,
16.161,0.345175,,
16.161,0.343344,,
16.162,0.332357,,
16.162,0.323201,,
16.162,0.32137,,
16.163,0.325032,,
16.163,0.325032,,
16.164,0.319539,,
16.164,0.312214,,
16.164,0.303058,,
16.165,0.293902,,
16.165,0.288409,,
16.166,0.29024,,
16.166,0.293902,,
16.166,0.293902,,
16.167,0.293902,,
16.167,0.297565,,
16.168,0.299396,,
16.168,0.299396,,
16.168,0.297565,,
16.169,0.299396,,
16.169,0.303058,,
16.170,0.303058,,
16.170,0.301227,,
16.170,0.303058,,
16.171,0.30672,,
16.171,0.308552,,
16.172,0.310383,,
16.172,0.310383,,
16.172,0.312214,,
16.173,0.314045,,
16.173,0.315876,,
16.174,0.319539,,
16.174,0.328694,,
16.174,0.334188,,
16.175,0.336019,,
16.175,0.334188,,
16.176,0.332357,,
16.176,0.330526,,
16.176,0.334188,,
16.177,0.332357,,
16.177,0.328694,,
16.178,0.323201,,
16.178,0.323201,,
16.178,0.323201,,
16.179,0.323201,,
16.179,0.317707,,
16.180,0.312214,,
16.180,0.310383,,
16.180,0.310383,,
16.181,0.312214,,
16.181,0.314045,,
16.182,0.314045,,
16.182,0.312214,,
16.182,0.308552,,
16.183,0.304889,,
16.183,0.301227,,
16.184,0.301227,,
16.184,0.304889,,
16.184,0.310383,,
16.185,0.314045,,
16.185,0.312214,,
16.186,0.308552,,
16.186,0.308552,,
16.186,0.312214,,
16.187,0.312214,,
16.187,0.312214,,
16.188,0.314045,,
16.188,0.317707,,
16.188,0.323201,,
16.189,0.325032,,
16.189,0.319539,,
16.190,0.312214,,
16.190,0.310383,,
16.190,0.312214,,
16.191,0.314045,,
16.191,0.315876,,
16.192,0.319539,,
16.192,0.319539,,
16.192,0.314045,,
16.193,0.310383,,
16.193,0.310383,,
16.194,0.312214,,
16.194,0.312214,,
16.194,0.312214,,
16.195,0.310383,,
16.195,0.312214,,
16.196,0.315876,,
16.196,0.315876,,
16.196,0.312214,,
16.197,0.312214,,
16.197,0.310383,,
16.198,0.30672,,
16.198,0.304889,,
16.198,0.304889,,
16.199,0.304889,,
16.199,0.304889,,
16.200,0.301227,,
16.200,0.299396,,
16.200,0.301227,,
16.201,0.304889,,
16.201,0.304889,,
16.202,0.304889,,
16.202,0.30672,,
16.202,0.30672,,
16.203,0.30672,,
16.203,0.30672,,
16.204,0.304889,,
16.204,0.303058,,
16.204,0.303058,,
16.205,0.304889,,
16.205,0.314045,,
16.206,0.319539,,
16.206,0.314045,,
16.206,0.304889,,
16.207,0.30672,,
16.207,0.319539,,
16.208,0.328694,,
16.208,0.330526,,
16.208,0.328694,,
16.209,0.323201,,
16.209,0.32137,,
16.210,0.319539,,
16.210,0.317707,,
16.210,0.317707,,
16.211,0.32137,,
16.211,0.326863,,
16.212,0.330526,,
16.212,0.328694,,
16.212,0.326863,,
16.213,0.330526,,
16.213,0.334188,,
16.214,0.336019,,
16.214,0.33785,,
16.214,0.339681,,
16.215,0.339681,,
16.215,0.336019,,
16.216,0.332357,,
16.216,0.328694,,
16.216,0.326863,,
16.217,0.323201,,
16.217,0.32137,,
16.218,0.32137,,
16.218,0.32137,,
16.218,0.32137,,
16.219,0.319539,,
16.219,0.317707,,
16.220,0.310383,,
16.220,0.301227,,
16.220,0.299396,,
16.221,0.303058,,
16.221,0.30672,,
16.222,0.312214,,
16.222,0.312214,,
16.222,0.310383,,
16.223,0.30672,,
16.223,0.30672,,
16.224,0.30672,,
16.224,0.30672,,
16.224,0.308552,,
16.225,0.310383,,
16.225,0.310383,,
16.226,0.30672,,
16.226,0.304889,,
16.226,0.30672,,
16.227,0.30672,,
16.227,0.30672,,
16.228,0.304889,,
16.228,0.304889,,
16.228,0.30672,,
16.229,0.310383,,
16.229,0.314045,,
16.230,0.315876,,
16.230,0.315876,,
16.230,0.315876,,
16.231,0.315876,,
16.231,0.317707,,
16.232,0.317707,,
16.232,0.319539,,
16.232,0.32137,,
16.233,0.323201,,
16.233,0.325032,,
16.234,0.325032,,
16.234,0.323201,,
16.234,0.326863,,
16.235,0.328694,,
16.235,0.328694,,
16.236,0.326863,,
16.236,0.325032,,
16.236,0.325032,,
16.237,0.325032,,
16.237,0.323201,,
16.238,0.319539,,
16.238,0.319539,,
16.238,0.319539,,
16.239,0.317707,,
16.239,0.312214,,
16.240,0.30672,,
16.240,0.303058,,
16.240,0.297565,,
16.241,0.29024,,
16.241,0.286578,,
16.242,0.286578,,
16.242,0.29024,,
16.242,0.292071,,
16.243,0.29024,,
16.243,0.29024,,
16.244,0.29024,,
16.244,0.293902,,
16.244,0.297565,,
16.245,0.295733,,
16.245,0.292071,,
16.246,0.293902,,
16.246,0.295733,,
16.246,0.297565,,
16.247,0.301227,,
16.247,0.30672,,
16.248,0.308552,,
16.248,0.30672,,
16.248,0.30672,,
16.249,0.312214,,
16.249,0.319539,,
16.250,0.32137,,
16.250,0.319539,,
16.250,0.32137,,
16.251,0.326863,,
16.251,0.330526,,
16.252,0.325032,,
16.252,0.323201,,
16.252,0.325032,,
16.253,0.328694,,
16.253,0.330526,,
16.254,0.328694,,
16.254,0.323201,,
16.254,0.319539,,
16.255,0.32137,,
16.255,0.325032,,
16.256,0.328694,,
16.256,0.328694,,
16.256,0.328694,,
16.257,0.330526,,
16.257,0.334188,,
16.258,0.336019,,
16.258,0.334188,,
16.258,0.332357,,
16.259,0.332357,,
16.259,0.334188,,
16.260,0.332357,,
16.260,0.328694,,
16.260,0.328694,,
16.261,0.328694,,
16.261,0.328694,,
16.262,0.325032,,
16.262,0.319539,,
16.262,0.315876,,
16.263,0.314045,,
16.263,0.312214,,
16.264,0.310383,,
16.264,0.308552,,
16.264,0.30672,,
16.265,0.30672,,
16.265,0.304889,,
16.266,0.304889,,
16.266,0.303058,,
16.266,0.303058,,
16.267,0.301227,,
16.267,0.297565,,
16.268,0.292071,,
16.268,0.288409,,
16.268,0.288409,,
16.269,0.29024,,
16.269,0.293902,,
16.270,0.297565,,
16.270,0.301227,,
16.270,0.299396,,
16.271,0.293902,,
16.271,0.29024,,
16.272,0.293902,,
16.272,0.299396,,
16.272,0.303058,,
16.273,0.304889,,
16.273,0.30672,,
16.274,0.308552,,
16.274,0.308552,,
16.274,0.310383,,
16.275,0.315876,,
16.275,0.314045,,
16.276,0.314045,,
16.276,0.315876,,
16.276,0.315876,,
16.277,0.312214,,
16.277,0.314045,,
16.278,0.317707,,
16.278,0.32137,,
16.278,0.323201,,
16.279,0.325032,,
16.279,0.325032,,
16.280,0.319539,,
16.280,0.310383,,
16.280,0.30672,,
16.281,0.312214,,
16.281,0.32137,,
16.282,0.328694,,
16.282,0.328694,,
16.282,0.326863,,
16.283,0.325032,,
16.283,0.319539,,
16.284,0.319539,,
16.284,0.319539,,
16.284,0.317707,,
16.285,0.315876,,
16.285,0.317707,,
16.286,0.317707,,
16.286,0.315876,,
16.286,0.314045,,
16.287,0.314045,,
16.287,0.314045,,
16.288,0.314045,,
16.288,0.314045,,
16.288,0.314045,,
16.289,0.315876,,
16.289,0.319539,,
16.290,0.323201,,
16.290,0.325032,,
16.290,0.325032,,
16.291,0.325032,,
16.291,0.319539,,
16.292,0.314045,,
16.292,0.310383,,
16.292,0.310383,,
16.293,0.312214,,
16.293,0.312214,,
16.294,0.312214,,
16.294,0.310383,,
16.294,0.30672,,
16.295,0.30672,,
16.295,0.308552,,
16.296,0.314045,,
16.296,0.317707,,
16.296,0.317707,,
16.297,0.315876,,
16.297,0.314045,,
16.298,0.315876,,
16.298,0.317707,,
16.298,0.317707,,
16.299,0.32137,,
16.299,0.326863,,
16.300,0.328694,,
16.300,0.325032,,
16.300,0.325032,,
16.301,0.328694,,
16.301,0.332357,,
16.302,0.332357,,
16.302,0.328694,,
16.302,0.325032,,
16.303,0.326863,,
16.303,0.326863,,
16.304,0.325032,,
16.304,0.323201,,
16.304,0.32137,,
16.305,0.317707,,
16.305,0.314045,,
16.306,0.308552,,
16.306,0.304889,,
16.306,0.304889,,
16.307,0.30672,,
16.307,0.308552,,
16.308,0.30672,,
16.308,0.304889,,
16.308,0.303058,,
16.309,0.303058,,
16.309,0.303058,,
16.310,0.301227,,
16.310,0.299396,,
16.310,0.299396,,
16.311,0.304889,,
16.311,0.30672,,
16.312,0.303058,,
16.312,0.299396,,
16.312,0.299396,,
16.313,0.301227,,
16.313,0.301227,,
16.314,0.301227,,
16.314,0.303058,,
16.314,0.30672,,
16.315,0.310383,,
16.315,0.314045,,
16.316,0.315876,,
16.316,0.315876,,
16.316,0.317707,,
16.317,0.323201,,
16.317,0.330526,,
16.318,0.334188,,
16.318,0.330526,,
16.318,0.323201,,
16.319,0.325032,,
16.319,0.328694,,
16.320,0.330526,,
16.320,0.330526,,
16.320,0.326863,,
16.321,0.32137,,
16.321,0.317707,,
16.322,0.315876,,
16.322,0.312214,,
16.322,0.310383,,
16.323,0.30672,,
16.323,0.304889,,
16.324,0.303058,,
16.324,0.299396,,
16.324,0.297565,,
16.325,0.295733,,
16.325,0.295733,,
16.326,0.297565,,
16.326,0.297565,,
16.326,0.295733,,
16.327,0.293902,,
16.327,0.292071,,
16.328,0.292071,,
16.328,0.293902,,
16.328,0.297565,,
16.329,0.299396,,
16.329,0.297565,,
16.330,0.295733,,
16.330,0.297565,,
16.330,0.299396,,
16.331,0.299396,,
16.331,0.297565,,
16.332,0.295733,,
16.332,0.295733,,
16.332,0.297565,,
16.333,0.295733,,
16.333,0.295733,,
16.334,0.295733,,
16.334,0.301227,,
16.334,0.30672,,
16.335,0.314045,,
16.335,0.32137,,
16.336,0.323201,,
16.336,0.323201,,
16.336,0.325032,,
16.337,0.326863,,
16.337,0.332357,,
16.338,0.336019,,
16.338,0.336019,,
16.338,0.336019,,
16.339,0.33785,,
16.339,0.339681,,
16.340,0.339681,,
16.340,0.341513,,
16.340,0.343344,,
16.341,0.343344,,
16.341,0.341513,,
16.342,0.339681,,
16.342,0.339681,,
16.342,0.339681,,
16.343,0.341513,,
16.343,0.345175,,
16.344,0.347006,,
16.344,0.343344,,
16.344,0.336019,,
16.345,0.328694,,
16.345,0.326863,,
16.346,0.326863,,
16.346,0.323201,,
16.346,0.317707,,
16.347,0.312214,,
16.347,0.310383,,
16.348,0.308552,,
16.348,0.30672,,
16.348,0.299396,,
16.349,0.293902,,
16.349,0.293902,,
16.350,0.297565,,
16.350,0.299396,,
16.350,0.301227,,
16.351,0.304889,,
16.351,0.312214,,
16.352,0.319539,,
16.352,0.323201,,
16.352,0.332357,,
16.353,0.339681,,
16.353,0.339681,,
16.354,0.336019,,
16.354,0.334188,,
16.354,0.33785,,
16.355,0.339681,,
16.355,0.339681,,
16.356,0.334188,,
16.356,0.326863,,
16.356,0.315876,,
16.357,0.308552,,
16.357,0.303058,,
16.358,0.297565,,
16.358,0.29024,,
16.358,0.284746,,
16.359,0.279253,,
16.359,0.275591,,
16.360,0.270097,,
16.360,0.266435,,
16.360,0.264604,,
16.361,0.264604,,
16.361,0.268266,,
16.362,0.270097,,
16.362,0.270097,,
16.362,0.273759,,
16.363,0.282915,,
16.363,0.292071,,
16.364,0.301227,,
16.364,0.310383,,
16.364,0.315876,,
16.365,0.315876,,
16.365,0.315876,,
16.366,0.317707,,
16.366,0.32137,,
16.366,0.323201,,
16.367,0.326863,,
16.367,0.332357,,
16.368,0.332357,,
16.368,0.332357,,
16.368,0.330526,,
16.369,0.328694,,
16.369,0.326863,,
16.370,0.328694,,
16.370,0.332357,,
16.370,0.341513,,
16.371,0.350668,,
16.371,0.357993,,
16.372,0.361655,,
16.372,0.363487,,
16.372,0.36898,,
16.373,0.378136,,
16.373,0.383629,,
16.374,0.385461,,
16.374,0.383629,,
16.374,0.383629,,
16.375,0.385461,,
16.375,0.383629,,
16.376,0.376305,,
16.376,0.36898,,
16.376,0.363487,,
16.377,0.356162,,
16.377,0.339681,,
16.378,0.319539,,
16.378,0.299396,,
16.378,0.281084,,
16.379,0.264604,,
16.379,0.253617,,
16.380,0.244461,,
16.380,0.229811,,
16.380,0.213331,,
16.381,0.200513,,
16.381,0.189526,,
16.382,0.184032,,
16.382,0.182201,,
16.382,0.182201,,
16.383,0.185863,,
16.383,0.193188,,
16.384,0.204175,,
16.384,0.215162,,
16.384,0.22798,,
16.385,0.244461,,
16.385,0.25911,,
16.386,0.268266,,
16.386,0.277422,,
16.386,0.29024,,
16.387,0.304889,,
16.387,0.32137,,
16.388,0.339681,,
16.388,0.3525,,
16.388,0.357993,,
16.389,0.361655,,
16.389,0.367149,,
16.390,0.370811,,
16.390,0.372642,,
16.390,0.374474,,
16.391,0.376305,,
16.391,0.378136,,
16.392,0.379967,,
16.392,0.378136,,
16.392,0.378136,,
16.393,0.374474,,
16.393,0.365318,,
16.394,0.357993,,
16.394,0.3525,,
16.394,0.347006,,
16.395,0.345175,,
16.395,0.345175,,
16.396,0.347006,,
16.396,0.350668,,
16.396,0.3525,,
16.397,0.348837,,
16.397,0.348837,,
16.398,0.3525,,
16.398,0.357993,,
16.398,0.357993,,
16.399,0.354331,,
16.399,0.356162,,
16.400,0.363487,,
16.400,0.367149,,
16.400,0.361655,,
16.401,0.354331,,
16.401,0.354331,,
16.402,0.356162,,
16.402,0.356162,,
16.402,0.350668,,
16.403,0.345175,,
16.403,0.343344,,
16.404,0.341513,,
16.404,0.339681,,
16.404,0.334188,,
16.405,0.334188,,
16.405,0.336019,,
16.406,0.33785,,
16.406,0.336019,,
16.406,0.330526,,
16.407,0.319539,,
16.407,0.308552,,
16.408,0.303058,,
16.408,0.297565,,
16.408,0.292071,,
16.409,0.284746,,
16.409,0.279253,,
16.410,0.275591,,
16.410,0.275591,,
16.410,0.275591,,
16.411,0.275591,,
16.411,0.271928,,
16.412,0.268266,,
16.412,0.264604,,
16.412,0.262772,,
16.413,0.25911,,
16.413,0.255448,,
16.414,0.251785,,
16.414,0.251785,,
16.414,0.251785,,
16.415,0.251785,,
16.415,0.251785,,
16.416,0.249954,,
16.416,0.253617,,
16.416,0.25911,,
16.417,0.260941,,
16.417,0.264604,,
16.418,0.271928,,
16.418,0.279253,,
16.418,0.288409,,
16.419,0.293902,,
16.419,0.295733,,
16.420,0.295733,,
16.420,0.301227,,
16.420,0.312214,,
16.421,0.323201,,
16.421,0.328694,,
16.422,0.336019,,
16.422,0.339681,,
16.422,0.343344,,
16.423,0.345175,,
16.423,0.347006,,
16.424,0.347006,,
16.424,0.347006,,
16.424,0.348837,,
16.425,0.356162,,
16.425,0.363487,,
16.426,0.363487,,
16.426,0.357993,,
16.426,0.354331,,
16.427,0.3525,,
16.427,0.348837,,
16.428,0.345175,,
16.428,0.343344,,
16.428,0.341513,,
16.429,0.339681,,
16.429,0.339681,,
16.430,0.336019,,
16.430,0.332357,,
16.430,0.332357,,
16.431,0.332357,,
16.431,0.325032,,
16.432,0.312214,,
16.432,0.30672,,
16.432,0.30672,,
16.433,0.30672,,
16.433,0.303058,,
16.434,0.299396,,
16.434,0.295733,,
16.434,0.293902,,
16.435,0.292071,,
16.435,0.292071,,
16.436,0.299396,,
16.436,0.303058,,
16.436,0.304889,,
16.437,0.308552,,
16.437,0.319539,,
16.438,0.326863,,
16.438,0.325032,,
16.438,0.319539,,
16.439,0.32137,,
16.439,0.323201,,
16.440,0.32137,,
16.440,0.319539,,
16.440,0.319539,,
16.441,0.32137,,
16.441,0.32137,,
16.442,0.32137,,
16.442,0.32137,,
16.442,0.32137,,
16.443,0.323201,,
16.443,0.32137,,
16.444,0.319539,,
16.444,0.315876,,
16.444,0.312214,,
16.445,0.310383,,
16.445,0.30672,,
16.446,0.30672,,
16.446,0.304889,,
16.446,0.303058,,
16.447,0.304889,,
16.447,0.30672,,
16.448,0.310383,,
16.448,0.312214,,
16.448,0.315876,,
16.449,0.315876,,
16.449,0.314045,,
16.450,0.314045,,
16.450,0.315876,,
16.450,0.315876,,
16.451,0.315876,,
16.451,0.317707,,
16.452,0.317707,,
16.452,0.319539,,
16.452,0.319539,,
16.453,0.32137,,
16.453,0.319539,,
16.454,0.314045,,
16.454,0.308552,,
16.454,0.312214,,
16.455,0.317707,,
16.455,0.32137,,
16.456,0.323201,,
16.456,0.323201,,
16.456,0.323201,,
16.457,0.323201,,
16.457,0.325032,,
16.458,0.326863,,
16.458,0.32137,,
16.458,0.314045,,
16.459,0.314045,,
16.459,0.32137,,
16.460,0.323201,,
16.460,0.319539,,
16.460,0.317707,,
16.461,0.315876,,
16.461,0.314045,,
16.462,0.308552,,
16.462,0.303058,,
16.462,0.301227,,
16.463,0.299396,,
16.463,0.295733,,
16.464,0.295733,,
16.464,0.297565,,
16.464,0.295733,,
16.465,0.292071,,
16.465,0.293902,,
16.466,0.299396,,
16.466,0.304889,,
16.466,0.30672,,
16.467,0.304889,,
16.467,0.303058,,
16.468,0.304889,,
16.468,0.310383,,
16.468,0.317707,,
16.469,0.32137,,
16.469,0.323201,,
16.470,0.326863,,
16.470,0.328694,,
16.470,0.325032,,
16.471,0.323201,,
16.471,0.325032,,
16.472,0.325032,,
16.472,0.325032,,
16.472,0.328694,,
16.473,0.332357,,
16.473,0.328694,,
16.474,0.32137,,
16.474,0.319539,,
16.474,0.325032,,
16.475,0.328694,,
16.475,0.326863,,
16.476,0.323201,,
16.476,0.32137,,
16.476,0.317707,,
16.477,0.315876,,
16.477,0.312214,,
16.478,0.312214,,
16.478,0.314045,,
16.478,0.312214,,
16.479,0.30672,,
16.479,0.299396,,
16.480,0.297565,,
16.480,0.295733,,
16.480,0.293902,,
16.481,0.293902,,
16.481,0.297565,,
16.482,0.301227,,
16.482,0.30672,,
16.482,0.312214,,
16.483,0.310383,,
16.483,0.30672,,
16.484,0.314045,,
16.484,0.319539,,
16.484,0.323201,,
16.485,0.323201,,
16.485,0.32137,,
16.486,0.317707,,
16.486,0.315876,,
16.486,0.319539,,
16.487,0.323201,,
16.487,0.317707,,
16.488,0.312214,,
16.488,0.310383,,
16.488,0.308552,,
16.489,0.304889,,
16.489,0.303058,,
16.490,0.304889,,
16.490,0.30672,,
16.490,0.30672,,
16.491,0.30672,,
16.491,0.308552,,
16.492,0.314045,,
16.492,0.317707,,
16.492,0.319539,,
16.493,0.32137,,
16.493,0.326863,,
16.494,0.328694,,
16.494,0.326863,,
16.494,0.32137,,
16.495,0.317707,,
16.495,0.312214,,
16.496,0.30672,,
16.496,0.303058,,
16.496,0.303058,,
16.497,0.304889,,
16.497,0.308552,,
16.498,0.310383,,
16.498,0.312214,,
16.498,0.310383,,
16.499,0.312214,,
16.499,0.315876,,
16.500,0.315876,,
16.500,0.312214,,
16.500,0.308552,,
16.501,0.308552,,
16.501,0.310383,,
16.502,0.310383,,
16.502,0.314045,,
16.502,0.315876,,
16.503,0.315876,,
16.503,0.317707,,
16.504,0.319539,,
16.504,0.319539,,
16.504,0.319539,,
16.505,0.323201,,
16.505,0.326863,,
16.506,0.328694,,
16.506,0.325032,,
16.506,0.325032,,
16.507,0.325032,,
16.507,0.326863,,
16.508,0.330526,,
16.508,0.332357,,
16.508,0.328694,,
16.509,0.326863,,
16.509,0.325032,,
16.510,0.323201,,
16.510,0.323201,,
16.510,0.323201,,
16.511,0.323201,,
16.511,0.325032,,
16.512,0.325032,,
16.512,0.323201,,
16.512,0.319539,,
16.513,0.315876,,
16.513,0.314045,,
